Quaama Public School,48 Cobargo Street Quaama NSW 2550,2550,Capital Region,02 6493 8213,quaama-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quaama%20Public%20School%2C%2048%20Cobargo%20Street%20Quaama%20NSW%202550,https://quaama-p.schools.nsw.gov.au/
Quakers Hill East Public School,14 Chase Drive Acacia Gardens 2763,2763,Western Sydney and Blue Mountains,02 9626 9264,quakershie-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quakers%20Hill%20East%20Public%20School%2C%2014%20Chase%20Drive%20Acacia%20Gardens%202763,https://quakershie-p.schools.nsw.gov.au/
Quakers Hill High School,70 Lalor Road Quakers Hill NSW 2763,2763,Western Sydney and Blue Mountains,02 9837 1533,quakershil-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quakers%20Hill%20High%20School%2C%2070%20Lalor%20Road%20Quakers%20Hill%20NSW%202763,https://quakershil-h.schools.nsw.gov.au/
Quakers Hill Public School,"Medlow Drive Quakers Hill, NSW 2763",2763,Western Sydney and Blue Mountains,02 9626 9655,quakershil-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quakers%20Hill%20Public%20School%2C%20Medlow%20Drive%20Quakers%20Hill%2C%20NSW%202763,https://quakershil-p.schools.nsw.gov.au/
Quambone Public School,9 Mungie Street Quambone NSW 2831,2831,Dubbo,02 6824 2046,quambone-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quambone%20Public%20School%2C%209%20Mungie%20Street%20Quambone%20NSW%202831,https://quambone-p.schools.nsw.gov.au/
Quandialla Central School,2 Third Street Quandialla NSW 2721,2721,Central West,02 6347 1207,quandialla-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quandialla%20Public%20School%2C%202%20Third%20Street%20Quandialla%20NSW%202721,https://quandialla-c.schools.nsw.gov.au/
Queanbeyan East Public School,"10 Yass Road Queanbeyan NSW, 2620",2620,Capital Region,02 6297 2619,queanbeyae-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Queanbeyan%20East%20Public%20School%2C%2010%20Yass%20Road%20Queanbeyan%20NSW%2C%202620,https://queanbeyae-p.schools.nsw.gov.au/
Queanbeyan High School,Corner Surveyor Street and Agnes Avenue Crestwood NSW 2620,2620,Capital Region,02 6297 2088,queanbeyan-h.school@det.nsw.edu.au ,https://www.google.com/maps/dir/?api=1&destination=Queanbeyan%20High%20School%2C%20Corner%20Surveyor%20Street%20and%20Agnes%20Avenue%20Crestwood%20NSW%202620,https://queanbeyan-h.schools.nsw.gov.au/
Queanbeyan Public School,Isabella St Queanbeyan NSW 2620,2620,Capital Region,02 6297 2144,queanbeyan-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Queanbeyan%20Public%20School%2C%20Isabella%20St%20%20Queanbeyan%20NSW%202620,https://queanbeyan-p.schools.nsw.gov.au/
Queanbeyan South Public School,101 Cameron Road Karabar NSW 2620,2620,Capital Region,02 6297 3043,queanbeyas-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Queanbeyan%20South%20Public%20School%2C%20101%20Cameron%20Road%20Karabar%20NSW%202620,https://queanbeyas-p.schools.nsw.gov.au/
Queanbeyan West Public School,100 Morton Street Queanbeyan NSW 2620,2620,Capital Region,02 6297 2020,queanbeyaw-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Queanbeyan%20West%20Public%20School%2C%20100%20Morton%20Street%20Queanbeyan%20NSW%202620,https://queanbeyaw-p.schools.nsw.gov.au/
Quirindi High School,113 Hill Street Quirindi NSW 2343,2343,Tamworth - Gunnedah,02 6746 1177,quirindi-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quirindi%20High%20School%2C%20113%20Hill%20Street%20Quirindi%20NSW%202343,https://quirindi-h.schools.nsw.gov.au/
Quirindi Public School,Munro Street Quirindi NSW 2343,2343,Tamworth - Gunnedah,02 6746 1565,quirindi-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Quirindi%20Public%20School%2C%20Munro%20Street%20Quirindi%20NSW%202343,https://quirindi-p.schools.nsw.gov.au/
Raglan Public School,Nelson Street Raglan NSW 2795,2795,Central West,02 6337 3427,raglan-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Raglan%20Public%20School%2C%20Nelson%20Street%20Raglan%20NSW%202795,https://raglan-p.schools.nsw.gov.au/
Railway Town Public School,102-106 Wills Street Broken Hill NSW 2880,2880,Broken Hill and Far West,08 8087 3008,railwaytow-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Railway%20Town%20Public%20School%2C%20102-106%20Wills%20Street%20Broken%20Hill%20NSW%202880,https://railwaytow-p.schools.nsw.gov.au/
Rainbow Street,90 Rainbow Street Randwick NSW 2031,2031,Central and Northern Sydney,02 9398 1986,rainbowst-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rainbow%20Street%20Public%20School%2C%2090%20Rainbow%20Street%20Randwick%20NSW%202031,https://rainbowst-p.schools.nsw.gov.au/
Raleigh Public School,12 North Street Raleigh NSW 2454,2454,Coffs Harbour - Grafton,02 6655 4228,raleigh-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Raleigh%20Public%20School%2C%2012%20North%20Street%20Raleigh%20NSW%202454,https://raleigh-p.schools.nsw.gov.au/
Ramsgate Public School,Chuter Avenue Ramsgate Beach NSW 2217,2217,Southern and Southwest Sydney,02 9529 7267,ramsgate-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Ramsgate%20Public%20School%2C%20Chuter%20Avenue%20Ramsgate%20Beach%20NSW%202217,https://ramsgate-p.schools.nsw.gov.au/
Rand Public School,Cowal Street Rand NSW 2642,2642,Upper Murray excl Albury,02 6029 5228,rand-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rand%20Public%20School%2C%20Cowal%20Street%20Rand%20NSW%202642,https://rand-p.schools.nsw.gov.au/
Randwick Boys High School,Corner of Rainbow and Avoca Streets Randwick NSW 2031,2031,Central and Northern Sydney,02 9399 3122,randwickb-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Randwick%20Boys%20High%20School%2C%20Corner%20of%20Rainbow%20and%20Avoca%20Streets%20Randwick%20NSW%202031,https://randwickb-h.schools.nsw.gov.au/
Randwick Girls' High School,,,,,,,https://www.randwickgirlshighschool.com.au/
Randwick Public School,,,,,,,https://www.randwickpublicschool.com.au/
Rankins Springs Public School,13-23 Boree Street Rankin's Springs NSW 2669,2669,Riverina,02 6966 1206,rankinspr-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rankin%27s%20Springs%20Public%20School%2C%2013-23%20Boree%20Street%20Rankin%27s%20Springs%20NSW%202669,https://rankinspr-p.schools.nsw.gov.au/
Rappville Public School,"5-7 Lyons Street Rappville, NSW 2469",2469,Inverell - Tenterfield,02 6661 7109,rappville-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rappville%20Public%20School%2C%205-7%20Lyons%20Street%20%20Rappville%2C%20NSW%202469,https://rappville-p.schools.nsw.gov.au/
Rathmines Public School,Secret Corner Road Rathmines NSW 2283,2283,Newcastle and Lake Macquarie,02 4975 1229,rathmines-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rathmines%20Public%20School%2C%20Secret%20Corner%20Road%20Rathmines%20NSW%202283,https://rathmines-p.schools.nsw.gov.au/
Raymond Terrace Public School,Swan Street Raymond Terrace NSW 2324,2324,Mid North Coast,02 4987 2083,raymondter-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Raymond%20Terrace%20Public%20School%2C%20Swan%20Street%20Raymond%20Terrace%20NSW%202324,https://raymondter-p.schools.nsw.gov.au/
Red Hill Environmental Education Centre,41 White Street Gulgong NSW 2852,2852,Dubbo,02 6374 2558,redhill-e.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Red%20Hill%20Environmental%20Education%20Centre%2C%2041%20White%20Street%20Gulgong%20NSW%202852,https://redhill-e.schools.nsw.gov.au/
Red Range Public School,Grafton Street Red Range NSW 2370,2370,Inverell - Tenterfield,02 6734 2257,redrange-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Red%20Range%20Public%20School%2C%20Grafton%20Street%20Red%20Range%20NSW%202370,https://redrange-p.schools.nsw.gov.au/
Redbank School,Dragonfly Drive Westmead NSW 2145,2145,Western Sydney and Blue Mountains,02 9633 1030,redbank-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Redbank%20School%2C%20Dragonfly%20Drive%20Westmead%20%20%20NSW%20%20%202145,https://redbank-s.schools.nsw.gov.au/
Redhead Public School,31 Hutchinson Street Redhead NSW 2290,2290,Newcastle and Lake Macquarie,02 4944 7215,redhead-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Redhead%20Public%20School%2C%2031%20Hutchinson%20Street%20Redhead%20NSW%202290,https://redhead-p.schools.nsw.gov.au/
Regents Park Public School,1 Auburn Road Regents Park NSW 2143,2143,Southern and Southwest Sydney,02 9644 2404,regentspk-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Regents%20Park%20Public%20School%2C%201%20Auburn%20Road%20Regents%20Park%20NSW%202143,https://regentspk-p.schools.nsw.gov.au/
Regentville Public School,28-34 School House Road Regentville NSW 2745,2745,Western Sydney and Blue Mountains,02 4733 1615,regentvill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Regentville%20Public%20School%2C%2028-34%20School%20House%20Road%20Regentville%20%20NSW%202745,https://regentvill-p.schools.nsw.gov.au/
Repton Public School,River St Repton NSW 2454,2454,Coffs Harbour - Grafton,02 6655 4201,repton-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Repton%20Public%20School%2C%20River%20St%20Repton%20NSW%202454,https://repton-p.schools.nsw.gov.au/
Revesby Public School,Victoria Street Revesby NSW 2212,2212,Southern and Southwest Sydney,02 9773 8255,revesby-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Revesby%20Public%20School%2C%20Victoria%20Street%20Revesby%20NSW%202212,https://revesby-p.schools.nsw.gov.au/
Revesby South Public School,"Mars Street Revesby NSW, 2212",2212,Southern and Southwest Sydney,02 9773 8886,revesbysth-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Revesby%20South%20Public%20School%2C%20Mars%20Street%20Revesby%20NSW%2C%202212,https://revesbysth-p.schools.nsw.gov.au/
Richmond High School,140 Lennox Street Richmond 2753,2753,Western Sydney and Blue Mountains,02 4578 1177,richmond-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Richmond%20High%20School%2C%20140%20Lennox%20Street%20Richmond%202753,https://richmond-h.schools.nsw.gov.au/
Richmond North Public School,14 Grose Vale Rd North Richmond NSW 2754,2754,Western Sydney and Blue Mountains,02 4571 1542,richmondn-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Richmond%20North%20Public%20School%2C%2014%20Grose%20Vale%20Rd%20North%20Richmond%20%20NSW%20%202754,https://richmondn-p.schools.nsw.gov.au/
Richmond Public School,"115 Windsor Street Richmond NSW, 2753",2753,Western Sydney and Blue Mountains,02 4578 2027,richmond-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Richmond%20Public%20School%2C%20115%20Windsor%20Street%20Richmond%20NSW%2C%202753,https://richmond-p.schools.nsw.gov.au/
Richmond River High School,Lake Street North Lismore NSW 2480,2480,Richmond - Tweed,02 6621 3456,richmondri-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=The%20Rivers%20Secondary%20College%20-%20Richmond%20River%20High%20Campus%2C%20Lake%20Street%20North%20Lismore%20%20NSW%202480,https://richmondri-h.schools.nsw.gov.au/
Ringrose Public School,Ringrose Avenue Greystanes NSW 2145,2145,Western Sydney and Blue Mountains,02 9631 8637,ringrose-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Ringrose%20Public%20School%2C%20Ringrose%20Avenue%20Greystanes%20NSW%202145,https://ringrose-p.schools.nsw.gov.au/
Rivendell School,,,,,,,https://www.rivendell.nsw.edu.au/
Riverbank Public School,25 Wentworth Street The Ponds NSW 2769,2769,Western Sydney and Blue Mountains,02 9626 7511,riverbank-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Riverbank%20Public%20School%2C%2025%20Wentworth%20Street%20The%20Ponds%20NSW%202769,https://riverbank-p.schools.nsw.gov.au/
Riverina Environmental Education Centre,7161 Olympic Highway Wagga Wagga NSW 2650,2650,Albury,02 6932 9134,riverina-e.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Riverina%20Environmental%20Education%20Centre%2C%207161%20Olympic%20Highway%20Wagga%20Wagga%20NSW%202650,https://riverina-e.schools.nsw.gov.au/
Riverside Girls High School,Huntleys Point Road Gladesville NSW 2111,2111,Central and Northern Sydney,02 9816 4264,riversideg-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Riverside%20Girls%20High%20School%2C%20Huntleys%20Point%20Road%20Gladesville%20NSW%202111,https://riversideg-h.schools.nsw.gov.au/
Riverstone High School,"71 McCulloch Street, Riverstone NSW 2765",2765,Western Sydney and Blue Mountains,02 9627 1484,riverstone-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Riverstone%20High%20School%2C%2071%20McCulloch%20Street%2C%20Riverstone%20NSW%202765,https://riverstone-h.schools.nsw.gov.au/
Riverstone Public School,"Elizabeth Street Riverstone NSW, 2765",2765,Western Sydney and Blue Mountains,02 9627 1517,riverstone-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Riverstone%20Public%20School%2C%20Elizabeth%20Street%20Riverstone%20NSW%2C%202765,https://riverstone-p.schools.nsw.gov.au/
Riverwood Public School,"Union St Riverwood NSW, 2210",2210,Southern and Southwest Sydney,02 9153 8757,riverwood-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Riverwood%20Public%20School%2C%20Union%20St%20Riverwood%20NSW%2C%202210,https://riverwood-p.schools.nsw.gov.au/
Robert Townson High School,Thunderbolt Drive Raby NSW 2566,2566,Southern and Southwest Sydney,02 9824 7777,roberttown-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Robert%20Townson%20High%20School%2C%20Thunderbolt%20Drive%20Raby%20NSW%202566,https://roberttown-h.schools.nsw.gov.au/
Robert Townson Public School,Shuttleworth Avenue Raby NSW 2566,2566,Southern and Southwest Sydney,02 9824 7411,roberttown-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Robert%20Townson%20Public%20School%2C%20Shuttleworth%20Avenue%20Raby%20NSW%202566,https://roberttown-p.schools.nsw.gov.au/
Robertson Public School,47-53 Hoddle Street Robertson NSW 2577,2577,Southern Highlands and Shoalhaven,02 4885 1284,robertson-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Robertson%20Public%20School%2C%2047-53%20Hoddle%20Street%20Robertson%20NSW%202577,https://robertson-p.schools.nsw.gov.au/
Rockdale Public School,Lord Street Rockdale NSW 2216,2216,Southern and Southwest Sydney,02 9567 6146,rockdale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rockdale%20Public%20School%2C%20Lord%20Street%20Rockdale%20NSW%202216,https://rockdale-p.schools.nsw.gov.au/
Rockley Public School,34 Hill Street Rockley 2795,2795,Central West,02 6337 9336,rockley-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rockley%20Public%20School%2C%2034%20Hill%20Street%20Rockley%202795,https://rockley-p.schools.nsw.gov.au/
Rocky River Public School,354 Thunderbolts Way Uralla NSW 2358,2358,Armidale,02 6778 4122,rockyriver-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rocky%20River%20Public%20School%2C%20354%20Thunderbolts%20Way%20Uralla%20NSW%202358,https://rockyriver-p.schools.nsw.gov.au/
Rollands Plains Upper Public School,719 Upper Rollands Plains Rd Rollands Plains 2441,2441,Coffs Harbour - Grafton,02 6585 8274,rollandplu-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rollands%20Plains%20Upper%20Public%20School%2C%20719%20Upper%20Rollands%20Plains%20Rd%20Rollands%20Plains%202441,https://rollandplu-p.schools.nsw.gov.au/
Rooty Hill High School,North Parade Rooty Hill NSW 2766,2766,Western Sydney and Blue Mountains,02 9625 8104,rootyhill-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rooty%20Hill%20High%20School%2C%20North%20Parade%20Rooty%20Hill%20NSW%202766,https://www.rootyhillhighschool.nsw.edu.au/
Rooty Hill Public School,"1-13 Westminster Street, Rooty Hill 2766",2766,Western Sydney and Blue Mountains,02 9625 8807,rootyhill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rooty%20Hill%20Public%20School%2C%201-13%20Westminster%20Street%2C%20Rooty%20Hill%202766,https://rootyhill-p.schools.nsw.gov.au/
Rose Bay Public School,Albemarle Avenue Rose Bay NSW 2029,2029,Central and Northern Sydney,02 9371 4800,rosebay-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rose%20Bay%20Public%20School%2C%20Albemarle%20Avenue%20Rose%20Bay%20NSW%202029,https://rosebay-p.schools.nsw.gov.au/
Rose Bay Secondary College,34A Hardy Street Dover Heights NSW 2030,2030,Central and Northern Sydney,02 9301 0300,rosebay-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rose%20Bay%20Secondary%20College%2C%2034A%20Hardy%20Street%20Dover%20Heights%20NSW%202030,https://rosebay-h.schools.nsw.gov.au/
Rosebank Public School,340 Rosebank Road Rosebank NSW 2480,2480,Richmond - Tweed,02 6688 2126,rosebank-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rosebank%20Public%20School%2C%20340%20Rosebank%20Road%20Rosebank%20NSW%202480,https://rosebank-p.schools.nsw.gov.au/
Rosehill Public School,Prospect Street Granville NSW 2142,2142,Western Sydney and Blue Mountains,02 9637 2202 Cricos: S046506,rosehill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rosehill%20Public%20School%2C%20Prospect%20Street%20Granville%20NSW%202142,https://rosehill-p.schools.nsw.gov.au/
Roselea Public School,549 North Rocks Road Carlingford NSW 2118,2118,Western Sydney and Blue Mountains,02 9871 1324,roselea-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Roselea%20Public%20School%2C%20549%20North%20Rocks%20Road%20Carlingford%20NSW%202118,https://roselea-p.schools.nsw.gov.au/
Rosemeadow Public School,64 Anthony Drive Rosemeadow NSW 2560,2560,Illawarra,02 4621 1733,rosemeadow-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rosemeadow%20Public%20School%2C%2064%20Anthony%20Drive%20%20Rosemeadow%20NSW%202560,https://rosemeadow-p.schools.nsw.gov.au/
Roseville Public School,19A Archbold Road Roseville NSW 2069,2069,Central and Northern Sydney,02 9417 4107,roseville-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Roseville%20Public%20School%2C%2019A%20Archbold%20Road%20Roseville%20NSW%202069,https://roseville-p.schools.nsw.gov.au/
Rosewood Public School,73 Carabost Street Rosewood NSW 2652,2652,Riverina,02 6948 8261,rosewood-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rosewood%20Public%20School%2C%2073%20Carabost%20Street%20Rosewood%20NSW%202652,https://rosewood-p.schools.nsw.gov.au/
Ross Hill Public School,Andrew Street Inverell NSW 2360,2360,Inverell - Tenterfield,02 6722 2475,rosshill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Ross%20Hill%20Public%20School%2C%20Andrew%20Street%20Inverell%20NSW%202360,https://rosshill-p.schools.nsw.gov.au/
Rossmore Public School,Bringelly Road Rossmore NSW 2557,2557,Southern and Southwest Sydney,02 9606 5551,rossmore-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rossmore%20Public%20School%2C%20Bringelly%20Road%20Rossmore%20NSW%202557,https://rossmore-p.schools.nsw.gov.au/
Rous Public School,248 Rous Road Rous NSW 2477,2477,Richmond - Tweed,02 6629 5294,rous-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rous%20Public%20School%2C%20248%20Rous%20Road%20Rous%20NSW%202477,https://rous-p.schools.nsw.gov.au/
Rouse Hill Public School,"Clower Avenue Rouse Hill NSW, 2155",2155,Western Sydney and Blue Mountains,02 8824 7330,rousehill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rouse%20Hill%20Public%20School%2C%20Clower%20Avenue%20Rouse%20Hill%20NSW%2C%202155,https://rousehill-p.schools.nsw.gov.au/
Rowena Public School,,,,02 6796 5145,rowena-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rowena%20Public%20School%2C%2011%20Shaw%20Street%20Rowena%20NSW%202378,https://rowena-p.schools.nsw.gov.au/
Rowland Hassall School,"18B Parkham Street, Chester Hill NSW 2162",2162,Southern and Southwest Sydney,02 9645 4800,rowlandhas-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rowland%20Hassall%20School%2C%2018B%20Parkham%20Street%2C%20%20Chester%20Hill%20NSW%202162,https://rowlandhas-s.schools.nsw.gov.au/
Royal Far West School,14-18 Wentworth Street Manly NSW 2095,2095,Central and Northern Sydney,02 9977 2452,royalfarwe-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Royal%20Far%20West%20School%2C%2014-18%20Wentworth%20Street%20Manly%20NSW%202095,https://royalfarwe-s.schools.nsw.gov.au/
Royal National Park Environmental Education Centre,159 Farnell Ave Royal National Park NSW 2233,2233,Southern and Southwest Sydney,02 9542 1951,royalnatpk-e.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Royal%20National%20Park%20Environmental%20Education%20Centre%2C%20159%20Farnell%20Ave%20Royal%20National%20Park%20NSW%202233,https://royalnatpk-e.schools.nsw.gov.au/
Royal North Shore Hospital School,Level 7 Clinical Services Building Royal North Shore Hospital ST Leonards NSW 2065,2065,Central and Northern Sydney,02 9463 2280,royalnshos-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Royal%20North%20Shore%20Hospital%20School%2C%20Level%207%20Clinical%20Services%20Building%20Royal%20North%20Shore%20Hospital%20ST%20Leonards%20NSW%202065,https://royalnshos-s.schools.nsw.gov.au/
Royal Prince Alfred Hospital School,Missenden Road Camperdown NSW 2050,2050,Central and Northern Sydney,02 9516 4583,rpahos-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Royal%20Prince%20Alfred%20Hospital%20School%2C%20Missenden%20Road%20Camperdown%20NSW%202050,https://rpahos-s.schools.nsw.gov.au/
Rozelle Public School,663 Darling Street Rozelle NSW 2039,2039,Western Sydney and Blue Mountains,02 9810 2347,rozelle-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rozelle%20Public%20School%2C%20663%20Darling%20Street%20Rozelle%20NSW%202039,https://rozelle-p.schools.nsw.gov.au/
Rukenvale Public School,2303 Summerland Way Rukenvale NSW 2474,2474,Richmond - Tweed,02 6636 4151,rukenvale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rukenvale%20Public%20School%2C%202303%20Summerland%20Way%20Rukenvale%20NSW%202474,https://rukenvale-p.schools.nsw.gov.au/
Rumbalara Environmental Education Centre,149 Donnison Street Gosford NSW 2250,2250,Hunter Valley excl Newcastle,02 4324 7200, rumbalara-e.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rumbalara%20Environmental%20Education%20Centre%2C%20149%20Donnison%20Street%20Gosford%20NSW%202250,https://rumbalara-e.schools.nsw.gov.au/
Ruse Public School,Junction Road Ruse NSW 2560,2560,Illawarra,02 4625 7811,ruse-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Ruse%20Public%20School%2C%20Junction%20Road%20Ruse%20NSW%202560,https://ruse-p.schools.nsw.gov.au/
Russell Lea Public School,Whittall Street Russell Lea NSW 2046,2046,Western Sydney and Blue Mountains,02 9713 8267,russelllea-p.school@det.nsw.edu.au   ,https://www.google.com/maps/dir/?api=1&destination=Russell%20Lea%20Public%20School%2C%20Whittall%20Street%20Russell%20Lea%20NSW%202046,https://russelllea-p.schools.nsw.gov.au/
Russell Vale Public School,Terania Street Russell Vale NSW 2517,2517,Illawarra,02 4284 4396,russellval-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Russell%20Vale%20Public%20School%2C%20Terania%20Street%20Russell%20Vale%20NSW%202517,https://russellval-p.schools.nsw.gov.au/
Rutherford Technology High School,Avery Street Rutherford NSW 2320,2320,Hunter Valley excl Newcastle,02 4932 5999,rutherford-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rutherford%20Technology%20High%20School%2C%20Avery%20Street%20Rutherford%20NSW%202320,https://rutherford-h.schools.nsw.gov.au/
Rutherford Public School,Weblands Street Rutherford NSW 2320,2320,Hunter Valley excl Newcastle,02 4932 5900,rutherford-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rutherford%20Public%20School%2C%20Weblands%20Street%20Rutherford%20NSW%202320,https://rutherford-p.schools.nsw.gov.au/
Rydalmere East Public School,41 Spurway Street Ermington NSW 2115,2115,Western Sydney and Blue Mountains,02 9638 2250,rydalmeree-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rydalmere%20East%20Public%20School%2C%2041%20Spurway%20Street%20%20Ermington%20NSW%202115,https://rydalmeree-p.schools.nsw.gov.au/
Rydalmere Public School,397 Victoria Road Rydalmere NSW 2116,2116,Western Sydney and Blue Mountains,02 9638 1568,rydalmere-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rydalmere%20Public%20School%20and%20Preschool%2C%20397%20Victoria%20Road%20Rydalmere%20NSW%202116,https://rydalmere-p.schools.nsw.gov.au/
Ryde East Public School,12 Twin Road North Ryde NSW 2113,2113,Central and Northern Sydney,02 9878 3681,rydeeast-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Ryde%20East%20Public%20School%2C%2012%20Twin%20Road%20North%20Ryde%20NSW%202113,https://rydeeast-p.schools.nsw.gov.au/
Ryde Public School,Pope Street Ryde NSW 2112,2112,Central and Northern Sydney,02 9809 3181,ryde-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Ryde%20Public%20School%2C%20Pope%20Street%20%20Ryde%20NSW%202112,https://ryde-p.schools.nsw.gov.au/
Ryde Secondary College,,,,,,,http://www.rsc.nsw.edu.au/
Rye Park Public School,"2-4 Yass Street Rye Park NSW, 2586",2586,Capital Region,02 6227 2251,ryepark-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Rye%20Park%20Public%20School%2C%202-4%20Yass%20Street%20Rye%20Park%20NSW%2C%202586,https://ryepark-p.schools.nsw.gov.au/
